,country,year,region,protest,protestnumber,startday,startmonth,startyear,endday,endmonth,endyear,protesterviolence,location,participants,protesteridentity,sources,notes,final,ignore,crowd dispersal,arrests,accomodation,shootings,beatings,killings,"political behavior, process",labor wage dispute,"price increases, tax policy",removal of politician,police brutality,land farm issue,social restrictions
16096,Nepal,1995,Asia,1,1,4.0,5.0,1995.0,4.0,5.0,1995.0,1.0,Kathmandu,1000,workers & opposition party united peoples front upf,"1 general strike paralyses nepalese capital, hundreds arrested, deutsche presse agentur, may 4, 1995, thursday,, international news; 2 news at a glance: 0800 gmt, deutsche presse agentur, may 4, 1995, thursday,, advisories; 3 general stri;","nation wide strike, violence was limited to stoning of one bus & several motorcycles",arrests,0,0,1,0,0,0,0,0,1,0,0,0,0,0
16097,Nepal,1995,Asia,1,2,19.0,6.0,1995.0,19.0,6.0,1995.0,1.0,Kathmandu,100,"nepal students union, student wing of the nepali congress party","1 hundreds reported arrested as nepalese join general strike, deutsche presse agentur, june 19, 1995, monday,, international news; 2 news at a glance: 0800 gmt deutsche presse agentur, june 19, 1995, monday,, advisories; 3 nepal strikers ;","strike, torch lit march the night before",arrests,0,0,1,0,0,0,0,1,0,0,0,0,0,0
16098,Nepal,1995,Asia,1,3,1.0,8.0,1995.0,1.0,8.0,1995.0,1.0,Kathmandu,100,"nepal students union, student wing of the nepali congress party","1 nepal strike paralyses kathmandu valley, deutsche presse agentur, august 1, 1995, tuesday,, international news; 2 strike paralyses life in nepal, deutsche presse agentur, august 1, 1995, tuesday,, international news; 3 internal affair;","strike, minimal stoning of buses",arrests,0,0,1,0,0,0,0,1,0,0,0,0,0,0
16099,Nepal,1995,Asia,1,4,30.0,8.0,1995.0,30.0,8.0,1995.0,0.0,Kathmandu,1000,"young communist activists, ruling united marxist leninists party","nepal s ruling party holds torch light rally to protest ruling, deutsche presse agentur, august 30, 1995, wednesday,, international news;",against the nepalese supreme court s decision to revive the dissolved lower house of parliament also called for a general strike the next day,ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
16100,Nepal,1995,Asia,1,5,31.0,8.0,1995.0,31.0,8.0,1995.0,0.0,Kathmandu,1000,ruling united marxist leninists party,"1 general strike called by ruling party lames nepal capital, deutsche presse agentur, august 31, 1995, thursday,, international news; 2 internal affairs; kathmandu businesses and shops reported closed in response to strike call, bbc summary;",strike against the supreme court s decision to revive the dissolved lower house of parliament,ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
16101,Nepal,1996,Asia,1,1,5.0,7.0,1996.0,5.0,7.0,1996.0,1.0,Kathmandu,500,nepal national teachers organization nnto,"internal affairs; nepali teachers arrested in police clashes, bbc summary of world broadcasts, july 5, 1996, friday, part 3 asia pacific; south asia; nepal; ee d2657 a;",demanding reinstatement of sacked teachers,arrests,0,0,1,0,0,0,0,0,1,0,0,0,0,0
16102,Nepal,1996,Asia,1,2,6.0,8.0,1996.0,11.0,8.0,1996.0,0.0,Country Wide,1000,government run nepal telecommunications corporation ntc,"nepal s telecomms workers end eight week strike, deutsche presse agentur, august 6, 1996, tuesday,, international news;",eight week strike protesting against privatization,accomodation,0,0,0,1,0,0,0,0,1,0,0,0,0,0
16103,Nepal,1996,Asia,1,3,13.0,9.0,1996.0,22.0,9.0,1996.0,0.0,Country Wide,1000,coalition of political parties,"1 nepalese strike against pact with india hailed as success, deutsche presse agentur, september 13, 1996, friday,, international news; 2 general strike affects life in nepalese capital, deutsche presse agentur, september 13, 1996, friday,, ;",ignored demands,arrests,1,0,1,0,0,0,0,1,0,0,0,0,0,0
16104,Nepal,1996,Asia,1,4,12.0,12.0,1996.0,12.0,12.0,1996.0,1.0,Kathmandu,100,national peoples revolutionary committee extreme leftists,"strike paralyses life in the nepalese capital, deutsche presse agentur, december 12, 1996, thursday,, international news;",few minor clashes,arrests,0,0,1,0,0,0,0,0,0,0,1,0,0,0
16105,Nepal,1996,Asia,1,5,22.0,12.0,1996.0,22.0,12.0,1996.0,0.0,Kathmandu,5000,communist party & extreme rightists,"anti government demonstration held by communist party and rightists , bbc summary of world broadcasts, december 24, 1996, tuesday, part 3 asia pacific; south asia; pakistan; fe d2803 a;","in nepal, over 5,000 activists of the main opposition communist party and extreme rightists today 22nd december held anti government protests in kathmandu. an agency, quoting witnesses, said that the joint demonstration called for the dismissal of the tripartite coalition government headed by mr sher bahadur deuba.",ignore,1,0,0,0,0,0,0,0,0,0,1,0,0,0
16106,Nepal,1997,Asia,1,1,18.0,4.0,1997.0,18.0,4.0,1997.0,0.0,Kathmandu,1000,businessmen,"businesses in nepal protest against value added tax, deutsche presse agentur, april 18, 1997, friday,, financial pages;",silent march,ignore,1,0,0,0,0,0,0,0,0,1,0,0,0,0
16107,Nepal,1997,Asia,1,2,18.0,4.0,1997.0,18.0,4.0,1997.0,0.0,Kathmandu Valley,1000,businessmen,"businesses in nepal protest against value added tax, deutsche presse agentur, april 18, 1997, friday,, financial pages;",general strike,ignore,1,0,0,0,0,0,0,0,0,1,0,0,0,0
16108,Nepal,1997,Asia,1,3,15.0,6.0,1997.0,15.0,6.0,1997.0,0.0,Country Wide,1000,nepali congress workers,"1 nepali congress protests against alleged electoral malpractice, deutsche presse agentur, june 15, 1997, sunday,, international news; 2 opposition protests over local election result, bbc summary of world broadcasts, june 18, 1997, wednesd;","the main opposition nepali congress nc held a nationwide protest campaign sunday 15th june against the alleged irregularities in the recent local elections, during which the nc suffered a humiliating defeat. it was reported that thousands of nc workers took to the streets in the capital city of kathmandu sunday to voice their displeasure at the results of the local elections which they believe were rigged on a large scale by the dominant coalition partner the communist party of nepal unified marxist leninist cpn uml .",ignore,1,0,0,0,0,0,0,1,0,1,0,0,0,0
16109,Nepal,1997,Asia,1,4,15.0,6.0,1997.0,15.0,6.0,1997.0,1.0,Southern provinces,100,nepali congress workers,"opposition protests over local election result, bbc summary of world broadcasts, june 18, 1997, wednesday, part 3 asia pacific; south asia; pakistan; relations with iran; fe d2948 a;","addressing the meeting, nc president girija prasad koirala alleged that the ruling parties distributed ballot papers well before the start of voting, police forced voters to stamp ballot papers in the sun, and ballot boxes were captured. meanwhile over 30 nc workers were injured in clashes with police and 100 arrested in southern parts of the country on the same day, the report said.",arrests,0,0,1,0,0,0,0,1,0,1,0,0,0,0
16110,Nepal,1997,Asia,1,5,8.0,7.0,1997.0,8.0,7.0,1997.0,1.0,Kathmandu Valley,100,"the students union, a wing of the opposition nepali congress party","nepal student union strikes bring kathmandu valley to a halt, deutsche presse agentur, july 8, 1997, tuesday,, international news;","a strike called by the nepal students union brought the kathmandu valley to a halt tuesday, with transport services, shops and schools all shut down. the students union, a wing of the opposition nepali congress party, called the action to protest the hike in petroleum prices and general price rises, as well as violence allegedly backed by the government during recent local elections.",arrests,0,0,1,0,0,0,0,0,0,1,0,1,0,0
16111,Nepal,1997,Asia,1,6,22.0,7.0,1997.0,22.0,7.0,1997.0,0.0,Kathmandu,12000,buddhist,"monks demand murder inquiry, the irish times, july 22, 1997, city edition, world news; pg. 15;","more than 12,000 nepalese buddhists held a silent protest in the capital yesterday to demand a highlevel investigation into the brutal murder of a japanese monk in southwestern nepal. the demonstrators refused to accept government and police explanations for the killing of yutaka nabatame 45 , who supervised the construction of a million dollar world peace pagoda. he was shot dead by six assassins on july 3rd.",ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
16112,Nepal,1997,Asia,1,7,22.0,8.0,1997.0,22.0,8.0,1997.0,0.0,Bhaktapur,1000,nepal students union,"1 strike paralyses kathmandu valley, deutsche presse agentur, august 22, 1997, friday,, financial pages; 2 strike paralyses kathmandu valley, deutsche presse agentur, august 22, 1997, friday,, financial pages;","life in the nepalese capital kathmandu and the adjoining two cities of bhaktapur and laitpur was paralysed friday in response to a general strike call. the strike was called by the nepal students union, the student wing of the main opposition party, nepali congress. roads were virtually free of traffic. schools, colleges as well as some factories were closed and people employed in government offices had to walk to work.",ignore,1,0,0,0,0,0,0,0,0,1,0,1,0,0
16115,Nepal,1997,Asia,1,10,29.0,8.0,1997.0,29.0,8.0,1997.0,0.0,Kathmandu Valley,1000,nine small communist factions,"nepalese capital again paralysed by strike, deutsche presse agentur, august 29, 1997, friday,, international news;",related to ongoing civil war,ignore,1,0,0,0,0,0,0,1,0,0,0,0,0,0
16116,Nepal,1997,Asia,1,11,16.0,9.0,1997.0,18.0,9.0,1997.0,1.0,Kathmandu,1000,nine factions of the nepal communist party,"1 two day general strike in nepal fizzles out, deutsche presse agentur, september 18, 1997, thursday,, financial pages; 2 over 400 detained during strike called by leftist parties, bbc summary of world broadcasts, september 19, 1997, friday;",related to ongoing civil war stoned buses & car not following strike,arrests,0,0,1,0,0,0,0,1,0,0,0,0,0,0
16117,Nepal,1997,Asia,1,12,21.0,11.0,1997.0,22.0,11.0,1997.0,0.0,40 out of the country s 75 districts,1000,nepal chamber of commerce,"little enthusiasm in nepal for business closure call, deutsche presse agentur, november 23, 1997, sunday,, financial pages;","a call by a local trade body in nepal to close down shops for three days in protest against a new government tax appears to have fizzled out with a majority of shops in the nepalese capital doing business as usual sunday. the nepal chamber of commerce, an association of traders, called on the businesses to remain closed on friday, saturday and sunday in protest against the imposition of value added tax which came into operation from november 16.",ignore,1,0,0,0,0,0,0,0,0,1,0,0,0,0
16118,Nepal,1998,Asia,1,1,13.0,2.0,1998.0,16.0,2.0,1998.0,0.0,Kathmandu,50,private gas dealers & business supporting the federation of nepalese chamber of commerce and industry fncci,"1 nepali gas dealers protest against vat, urge strike, bbc monitoring south asia political supplied by bbc worldwide monitoring, february 13, 1998, friday; 2 nepali petrol dealers go on strike to protest new value added tax, deutsche pres;",strikes over vat on gas oil,accomodation,0,0,0,1,0,0,0,0,0,1,0,0,0,0
16119,Nepal,1998,Asia,1,2,6.0,4.0,1998.0,6.0,4.0,1998.0,1.0,Kathmandu,100,united peoples front upf,"1 maoist sponsored strike paralyses much of nepal, deutsche presse agentur, april 6, 1998, monday,, international news; 2 at least two killed in nepal in leftist sponsored general strike, deutsche presse agentur, april 6, 1998, monday,, int;",strike organized because government failed to meet upf s 40 demands,arrests,0,0,1,0,0,0,0,0,0,0,1,1,0,0
16120,Nepal,1998,Asia,1,3,14.0,7.0,1998.0,14.0,7.0,1998.0,1.0,Kathmandu,100,national democratic party & rpp rashtriya prajatantra party,"1 general strike paralyses nepalese capital, deutsche presse agentur, july 14, 1998, tuesday,, international news; 2 nepal: rpp party sponsors protest; over 100 arrested, bbc monitoring south asia political supplied by bbc worldwide monit;",protest the unsolved killing of parliamentarian mirza dilshad beg,arrests,0,0,1,0,0,0,0,1,0,0,0,0,0,0
16121,Nepal,1998,Asia,1,4,20.0,7.0,1998.0,20.0,7.0,1998.0,0.0,Kathmandu,100,alliance of nine leftist parties including the nepal communist party,"1 leftist general strike paralyses life in nepal, deutsche presse agentur, july 20, 1998, monday,, international news;","nepal was paralysed monday by a general strike for the second time in a week as an alliance of nine leftist parties including the nepal communist party, the third largest party in parliament calling for protests against the minority government policies. among the protestors demands are an end to state terrorism and safeguards for national sovereignty and the lives of innocent people .",arrests,0,0,1,0,0,0,0,1,0,1,0,0,0,0
